FROM	TO	BAYES_FACTOR	POSTERIOR PROBABILITY
Eastern_Asia	Central_Asia	0.6474557095462471	0.10288317315704683
Eastern_Asia	Western_Asia	0.6084698650482497	0.09729089124678258
Eastern_Asia	Southern_Asia	0.32903236851891543	0.05507101457326445
Eastern_Asia	South_Eastern_Asia	1308.5033703799365	0.9957039423735718
Eastern_Asia	Southern_Europe	0.1433229668470168	0.02475788382126919
Eastern_Asia	Western_Europe	0.13344715246035443	0.02309130974205137
Eastern_Asia	Eastern_Europe	0.6403194808948712	0.10186471121974705
Eastern_Asia	Northern_Africa	0.5015379519266007	0.08158805992259689
Eastern_Asia	Eastern_Africa	1.1538354537514386	0.16969427624391237
Eastern_Asia	Western_Africa	0.16971331762981523	0.029183563876080957
Eastern_Asia	Southern_Africa	0.1913123530413416	0.03277595689128382
Eastern_Asia	Micronesia	0.5604747719085978	0.09030979760383682
Eastern_Asia	Melanesia	0.6398011137283378	0.10179064126067071
Central_Asia	Western_Asia	1.1550488097627387	0.16984241616206508
Central_Asia	Southern_Asia	0.4860840333493131	0.07927337370146104
Central_Asia	South_Eastern_Asia	0.5807537728022176	0.09327259596689073
Central_Asia	Southern_Europe	0.5570657096362749	0.08980982538007148
Central_Asia	Western_Europe	0.6170772907610612	0.0985315630613114
Central_Asia	Eastern_Europe	0.33137497171936686	0.05544136436864618
Central_Asia	Northern_Africa	1.1555039299180323	0.16989796863137233
Central_Asia	Eastern_Africa	0.20980932685104797	0.03583134270318316
Central_Asia	Western_Africa	0.5551734039678395	0.08953206303353517
Central_Asia	Southern_Africa	0.5158245159365415	0.08371757124604189
Central_Asia	Micronesia	1.0610994243831977	0.15821343258707848
Central_Asia	Melanesia	1.3186274643117941	0.18934133288891358
Western_Asia	Southern_Asia	0.4633543032608877	0.07584763809417995
Western_Asia	South_Eastern_Asia	0.5992464294837038	0.09595763198340833
Western_Asia	Southern_Europe	0.6303559078023314	0.10043886450752736
Western_Asia	Western_Europe	0.6071872034208331	0.09710571634909172
Western_Asia	Eastern_Europe	0.34217464990333013	0.057144973427402185
Western_Asia	Northern_Africa	1.1858302113696475	0.17358294909542063
Western_Asia	Eastern_Africa	0.22469152698971695	0.038275651352702625
Western_Asia	Western_Africa	0.4648235521076259	0.07606984797140899
Western_Asia	Southern_Africa	0.6025739746467832	0.09643908671740459
Western_Asia	Micronesia	1.1119386138428662	0.16454641408810622
Western_Asia	Melanesia	1.201325641384911	0.1754532155620984
Southern_Asia	South_Eastern_Asia	0.39448931558134265	0.0653111864155695
Southern_Asia	Southern_Europe	0.18952492061059997	0.03247967705497843
Southern_Asia	Western_Europe	0.38111664381489135	0.06323722756143177
Southern_Asia	Eastern_Europe	6.8973348538732955	0.5498953761828047
Southern_Asia	Northern_Africa	0.4526013628563405	0.07421809899450031
Southern_Asia	Eastern_Africa	12.78070139455247	0.6936096142806881
Southern_Asia	Western_Africa	0.34629347800539284	0.057793085569320224
Southern_Asia	Southern_Africa	0.1879618150027021	0.03222043219821121
Southern_Asia	Micronesia	0.5027776312611035	0.08177323482028777
Southern_Asia	Melanesia	0.4696034954871796	0.07679203007240339
South_Eastern_Asia	Southern_Europe	0.1350907808850713	0.02336907208858767
South_Eastern_Asia	Western_Europe	0.1403566802599022	0.02425791159750384
South_Eastern_Asia	Eastern_Europe	2.9088455084249176	0.3400366646297428
South_Eastern_Asia	Northern_Africa	0.5705977335951471	0.09179119678536378
South_Eastern_Asia	Eastern_Africa	10.23860465194337	0.644575301372146
South_Eastern_Asia	Western_Africa	0.10066144572841705	0.01751754532155621
South_Eastern_Asia	Southern_Africa	0.13257093274743909	0.02294316982389867
South_Eastern_Asia	Micronesia	0.5537864467900107	0.08932837064607521
South_Eastern_Asia	Melanesia	0.662690440227261	0.10504971946003
Southern_Europe	Western_Europe	0.1494849711072619	0.025794863248338056
Southern_Europe	Eastern_Europe	0.3254049603263902	0.054496972390422754
Southern_Europe	Northern_Africa	0.5673041506937092	0.09130974205136752
Southern_Europe	Eastern_Africa	822.8395982962791	0.993185563764976
Southern_Europe	Western_Africa	0.11064278377621631	0.019221154380312206
Southern_Europe	Southern_Africa	0.30083171816126425	0.05058978204914542
Southern_Europe	Micronesia	0.6404490860462076	0.10188322870951613
Southern_Europe	Melanesia	0.5540385746713723	0.08936540562561339
Western_Europe	Eastern_Europe	41.579026380383674	0.8804510860507749
Western_Europe	Northern_Africa	0.7601090251029907	0.11866007444030888
Western_Europe	Eastern_Africa	1.024417592640785	0.15358406014480677
Western_Europe	Western_Africa	0.127100573660057	0.022017295335444328
Western_Europe	Southern_Africa	0.15654334426319208	0.026979982593559618
Western_Europe	Micronesia	0.634234061341153	0.10099438920059997
Western_Europe	Melanesia	0.6201663140278624	0.0989759828157695
Eastern_Europe	Northern_Africa	0.3442921968699025	0.057478288243245745
Eastern_Europe	Eastern_Africa	403.59269579406134	0.9862044701220303
Eastern_Europe	Western_Africa	3.1355201926039977	0.35707275521730275
Eastern_Europe	Southern_Africa	0.4115295110299629	0.06794066996277985
Eastern_Europe	Micronesia	0.3429979624607418	0.05727459585578579
Eastern_Europe	Melanesia	0.2928397445330186	0.04931207525507842
Northern_Africa	Eastern_Africa	0.2671568821119213	0.04518267503657204
Northern_Africa	Western_Africa	0.4801703561968869	0.07838453419254486
Northern_Africa	Southern_Africa	0.6146339732143613	0.09817973075569876
Northern_Africa	Micronesia	1.228031277947737	0.17865674129215042
Northern_Africa	Melanesia	1.1479265379954973	0.16897209414291797
