	Bayesian Skyline: 161111_lin2_UN_BSP.log			
1.2157209072271502E-4	8.066915619994435E-5	7.650523796799786E-5	1.4203871118810533E-4	4.318524974863129E-5
1.2378249237221894E-4	8.073919574430857E-5	7.649894509517863E-5	1.4274508744025228E-4	4.300772876570547E-5
1.2599289402172285E-4	8.078133699950224E-5	7.646985606639413E-5	1.4337703227381446E-4	4.278686713682221E-5
1.2820329567122675E-4	8.080913082930326E-5	7.645602089769861E-5	1.4383992598289853E-4	4.261780042421649E-5
1.3041369732073066E-4	8.084544566210904E-5	7.644138324499034E-5	1.4413844153573946E-4	4.251937570202353E-5
1.3262409897023456E-4	8.087298387213095E-5	7.644138324499034E-5	1.4443858841272535E-4	4.25111464716082E-5
1.3483450061973847E-4	8.090177382584665E-5	7.644651795806775E-5	1.4458137482730615E-4	4.2439047952809026E-5
1.3704490226924238E-4	8.097221127319223E-5	7.645555157548075E-5	1.4523576247245376E-4	4.2328035611626805E-5
1.3925530391874628E-4	8.10993647911011E-5	7.645555157548075E-5	1.4607048633724239E-4	4.204761213607436E-5
1.414657055682502E-4	8.123144612225786E-5	7.645574095574855E-5	1.4690635936321554E-4	4.189428439974512E-5
1.436761072177541E-4	8.127538598475789E-5	7.644651795806775E-5	1.4777381240101077E-4	4.1631714063189086E-5
1.45886508867258E-4	8.138927155112602E-5	7.645602089769861E-5	1.485587392257685E-4	4.144145953860392E-5
1.480969105167619E-4	8.14308952212929E-5	7.645986484591845E-5	1.489609824597002E-4	4.139531852952838E-5
1.5030731216626581E-4	8.142869176306791E-5	7.645574095574855E-5	1.489609824597002E-4	4.135700453682048E-5
1.5251771381576972E-4	8.143024080373317E-5	7.645574095574855E-5	1.4897632777953002E-4	4.1347439028396756E-5
1.5472811546527363E-4	8.143174802589313E-5	7.645574095574855E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.5693851711477753E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.5914891876428144E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.6135932041378535E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.6356972206328925E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.6578012371279316E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.6799052536229706E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.7020092701180097E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.7241132866130488E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.7462173031080878E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.768321319603127E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.790425336098166E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.812529352593205E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.834633369088244E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.8567373855832831E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.8788414020783222E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.9009454185733613E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.9230494350684003E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.9451534515634394E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.9672574680584785E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
1.9893614845535175E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
2.0114655010485566E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
2.0335695175435956E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
2.0556735340386347E-4	8.143092644198812E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1347439028396756E-5
2.0777775505336738E-4	8.143170332438682E-5	7.645555157548075E-5	1.4898455944266714E-4	4.1340920316531514E-5
2.0998815670287128E-4	8.143094904290844E-5	7.645602089769861E-5	1.4898455944266714E-4	4.1347439028396756E-5
2.121985583523752E-4	8.143535261494204E-5	7.645661884783752E-5	1.4902124157187312E-4	4.1340920316531514E-5
2.144089600018791E-4	8.14415795443043E-5	7.646279631586343E-5	1.4897632777953002E-4	4.140928587550841E-5
2.16619361651383E-4	8.146280655355009E-5	7.647372932432482E-5	1.4925693479044723E-4	4.140928587550841E-5
2.188297633008869E-4	8.152772065132505E-5	7.653285200153115E-5	1.493416781440408E-4	4.1512594998607755E-5
