	Bayesian Skyline: 161031_lin4_UN_BSP.log			
4.4482879525713374E-5	7.983459761756585E-4	7.252663964722908E-4	0.002042843941334284	3.0125363391491413E-4
4.591781112331703E-5	7.812779836719074E-4	7.520020115536708E-4	0.0014082651790396318	3.389913153864174E-4
4.735274272092069E-5	8.512061993556271E-4	8.292485328963712E-4	0.0015256424141493173	3.7306731734049084E-4
4.878767431852435E-5	9.771306132912358E-4	9.40504667374768E-4	0.0017821879906086047	4.36320914748445E-4
5.022260591612801E-5	0.0011125375693286316	0.001053671918568886	0.001976584135565256	5.582254327452742E-4
5.165753751373167E-5	0.0011744452505111802	0.0011060065380349095	0.0020451621018129657	6.70364285398724E-4
5.309246911133533E-5	0.0011931300798737534	0.0011245928956728304	0.0020758643272546446	7.020030126150659E-4
5.4527400708938986E-5	0.0011988129217698658	0.001129706211115315	0.0020871403056972335	7.097799443483924E-4
5.5962332306542645E-5	0.001198339528323414	0.0011308514115484596	0.002061404781460422	7.1191490682147E-4
5.7397263904146304E-5	0.0011983940426265837	0.0011336246148530922	0.0020451621018129657	7.12928635227788E-4
5.883219550174996E-5	0.0012013125349934692	0.0011378372124815198	0.0020513363881160557	7.128139158500923E-4
6.026712709935362E-5	0.0012125095907849657	0.001145630708660611	0.002088099040170425	7.172430383669089E-4
6.170205869695727E-5	0.0012323339870160047	0.0011573369851793811	0.0021470490252746568	7.256146004416229E-4
6.313699029456093E-5	0.0012442004886814729	0.0011656117285157633	0.0021987396255239225	7.28451381800449E-4
6.457192189216458E-5	0.001250026601199252	0.0011677070279171912	0.002231225417765074	7.282480196749921E-4
6.600685348976823E-5	0.0012523004757592122	0.0011677692741589348	0.002249825865199785	7.279910653779204E-4
6.744178508737188E-5	0.0012529698804499968	0.0011677070279171912	0.002267314083024005	7.229124808388624E-4
6.887671668497554E-5	0.0012512843706679927	0.001166338986596215	0.0022802100812227785	7.15416512350687E-4
7.031164828257919E-5	0.0012431702099634393	0.001159151574713801	0.0023126496486493464	6.606578303275846E-4
7.174657988018284E-5	0.0012080671516342268	0.0011415744395969853	0.0022851488987438054	4.0780469801532013E-4
7.318151147778649E-5	0.0011472783441717775	0.0011061647185555505	0.0022138401622146093	2.85056646407051E-4
7.461644307539014E-5	0.0010567617045281474	0.0010517546807543394	0.0021449740821740033	2.2498765317112537E-4
7.60513746729938E-5	8.78391852593324E-4	9.09308968189631E-4	0.0020309000237579557	1.778408694976868E-4
7.748630627059745E-5	5.951939881154267E-4	3.2955584585817163E-4	0.0017620406428667773	1.4488906338548514E-4
7.89212378682011E-5	3.7100084925850187E-4	2.4634619138434673E-4	0.00132842180017916	1.28378340766246E-4
8.035616946580475E-5	2.869854930009474E-4	2.271252257416754E-4	9.680770501624088E-4	1.2549394415484812E-4
8.17911010634084E-5	2.5534352651371847E-4	2.200233720952789E-4	7.202249261869461E-4	1.2501422228984325E-4
8.322603266101206E-5	2.3673805823611784E-4	2.1508636693331624E-4	4.840574274153403E-4	1.2209164183189794E-4
8.466096425861571E-5	2.276580515295692E-4	2.1250810240657354E-4	4.161804113080978E-4	1.2049030924585373E-4
8.609589585621936E-5	2.2259659976997152E-4	2.1043262534679971E-4	3.969590220260911E-4	1.189841896125029E-4
8.753082745382301E-5	2.2045540234439377E-4	2.0939292943395084E-4	3.8871449049300284E-4	1.1770028639354602E-4
8.896575905142667E-5	2.197151523636588E-4	2.0793445661233286E-4	3.901574590292433E-4	1.1470161507455476E-4
9.040069064903032E-5	2.1934483954805857E-4	2.0742103459114782E-4	3.931351983011369E-4	1.1329899903794713E-4
9.183562224663397E-5	2.188560887186807E-4	2.066355936799794E-4	3.956518719724976E-4	1.1147177178442198E-4
9.327055384423762E-5	2.1829240433176642E-4	2.06124799588914E-4	3.964241297265972E-4	1.0973366585128333E-4
9.470548544184127E-5	2.1779681719047225E-4	2.0563061307843166E-4	3.977634971378616E-4	1.0839530427334665E-4
9.614041703944493E-5	2.1650306757873056E-4	2.0435211354952383E-4	3.97917138937047E-4	1.0315585160038462E-4
9.757534863704858E-5	2.1223629730289468E-4	2.0138205092455123E-4	3.962500746057992E-4	8.508007411668147E-5
9.901028023465223E-5	2.010271682294317E-4	1.936895524878606E-4	3.8385546643534077E-4	6.0607060221755565E-5
1.0044521183225588E-4	1.7979614465218714E-4	1.7635677681859653E-4	3.639495821325969E-4	4.828451983827159E-5
1.0188014342985954E-4	1.5379342866264872E-4	1.4859794918671305E-4	3.3077492588493604E-4	4.284559549654207E-5
1.0331507502746319E-4	1.3138210686447556E-4	1.1501141015347927E-4	3.0068320376439153E-4	3.9640836658520236E-5
1.0475000662506684E-4	1.1668700512840716E-4	9.38535292931946E-5	2.7782382675766934E-4	3.7763665910835E-5
1.0618493822267049E-4	1.0756782271107272E-4	8.513498021804186E-5	2.586776528474034E-4	3.629810633639016E-5
1.0761986982027414E-4	1.015954813603722E-4	8.013927436745366E-5	2.509437794607013E-4	3.472410128827E-5
1.090548014178778E-4	9.61995153497676E-5	7.617985581112703E-5	2.3948861668777433E-4	3.338137838298383E-5
1.1048973301548145E-4	9.002023168786065E-5	7.204014203868723E-5	2.2750274772173553E-4	3.170841696061741E-5
1.119246646130851E-4	8.525498047705083E-5	6.908213166794053E-5	2.1536922829080591E-4	2.9674190698797547E-5
1.1335959621068875E-4	8.132095017650955E-5	6.671697370648186E-5	2.0567008549242404E-4	2.8150064656393612E-5
1.147945278082924E-4	7.89145246346928E-5	6.527122657426081E-5	1.9729614303085616E-4	2.7058925369845374E-5
1.1622945940589606E-4	7.738463242486693E-5	6.453772102797098E-5	1.9339701247488136E-4	2.646405836148537E-5
1.1766439100349971E-4	7.595162421687692E-5	6.360468117288692E-5	1.890975631072654E-4	2.5765060807903585E-5
1.1909932260110336E-4	7.448600170551877E-5	6.280005942198049E-5	1.8591595309893315E-4	2.459000595995816E-5
1.2053425419870701E-4	7.260954174174135E-5	6.175457789659836E-5	1.8134367993014549E-4	2.3373608984664723E-5
1.2196918579631067E-4	7.054832104481201E-5	6.0597171102204626E-5	1.7783854402718182E-4	2.1804477659216752E-5
1.2340411739391433E-4	6.867822805437026E-5	5.947077244541331E-5	1.7398234445354917E-4	2.027311117978642E-5
1.24839048991518E-4	6.677214648004048E-5	5.8230057845398254E-5	1.7057357674486414E-4	1.8586889012005574E-5
1.2627398058912166E-4	6.513059040128343E-5	5.7286668237957224E-5	1.6629926377141884E-4	1.8053794191979418E-5
1.2770891218672533E-4	6.429001324514818E-5	5.665586459852587E-5	1.6323915728640225E-4	1.772574453612087E-5
1.29143843784329E-4	6.395961224895065E-5	5.6478245860976086E-5	1.6205909875137683E-4	1.7509606464171208E-5
1.3057877538193266E-4	6.387141263793039E-5	5.639656990618228E-5	1.6205909875137683E-4	1.743122359034335E-5
1.3201370697953633E-4	6.38832883753134E-5	5.638892888876209E-5	1.6212645114067632E-4	1.743122359034335E-5
1.3344863857714E-4	6.38832883753134E-5	5.638892888876209E-5	1.6212645114067632E-4	1.743122359034335E-5
1.3488357017474366E-4	6.38832883753134E-5	5.638892888876209E-5	1.6212645114067632E-4	1.743122359034335E-5
1.3631850177234732E-4	6.386750516165916E-5	5.637210214699605E-5	1.6212645114067632E-4	1.741306795565198E-5
1.37753433369951E-4	6.386228071648271E-5	5.634030625203237E-5	1.6212645114067632E-4	1.7408147543896968E-5
1.3918836496755466E-4	6.378909162320609E-5	5.623688592740077E-5	1.6212645114067632E-4	1.722473875759835E-5
1.4062329656515832E-4	6.355799115473228E-5	5.6030876420221854E-5	1.6212645114067632E-4	1.6592201445407416E-5
1.42058228162762E-4	6.328504197117148E-5	5.583941588873016E-5	1.6203965498437246E-4	1.6105151893493408E-5
