	Bayesian Skyline: 161101_lin5_UN_BSP.log			
Time	Mean	Median	Upper	Lower
1.331814900914422E-4	2.2062220892122569E-4	1.809955984023599E-4	6.17059630467963E-4	6.784182904439961E-5
1.3508408280703426E-4	2.2019598336672612E-4	1.8078391015647127E-4	6.181790267321723E-4	6.767897028040868E-5
1.369866755226263E-4	2.2008000910079436E-4	1.8064663097297587E-4	6.181790267321723E-4	6.767897028040868E-5
1.3888926823821834E-4	2.2004292383162726E-4	1.8055554747421136E-4	6.181790267321723E-4	6.763989462815283E-5
1.407918609538104E-4	2.2001461108351112E-4	1.8055554747421136E-4	6.172124471128561E-4	6.763989462815283E-5
1.4269445366940243E-4	2.2001461108351112E-4	1.8055554747421136E-4	6.172124471128561E-4	6.763989462815283E-5
1.4459704638499448E-4	2.2000588208948498E-4	1.8055554747421136E-4	6.172124471128561E-4	6.763646741352655E-5
1.4649963910058652E-4	2.1998651024395213E-4	1.8055554747421136E-4	6.172124471128561E-4	6.76364066380691E-5
1.4840223181617856E-4	2.1986533036605664E-4	1.805105020199647E-4	6.172124471128561E-4	6.751340967789509E-5
1.503048245317706E-4	2.1967762097081024E-4	1.8045881948131938E-4	6.172124471128561E-4	6.686835116248247E-5
1.5220741724736265E-4	2.1880956144276585E-4	1.7998630614532858E-4	6.172124471128561E-4	6.44635531203651E-5
1.541100099629547E-4	2.1738591555233645E-4	1.791887531313083E-4	6.172124471128561E-4	5.8682275686876266E-5
1.5601260267854674E-4	2.1297803939150967E-4	1.7620681523204654E-4	6.128398336943358E-4	3.296503489884256E-5
1.5791519539413878E-4	2.0472457424234312E-4	1.6985800431082391E-4	5.980211568041382E-4	1.7140632010775937E-5
1.5981778810973083E-4	1.9065406263359745E-4	1.5893140721206928E-4	5.833087220368335E-4	1.2491449035788497E-5
1.6172038082532287E-4	1.716388672814129E-4	1.41540258984307E-4	5.574603783703362E-4	1.0413366230163527E-5
1.6362297354091492E-4	1.4622166561894148E-4	1.1291207416366155E-4	5.091326673460164E-4	9.34855786999558E-6
1.6552556625650696E-4	1.2030810345221243E-4	6.654642287901624E-5	4.794556933516448E-4	8.705191707968943E-6
1.67428158972099E-4	9.588275663345943E-5	4.278233116479268E-5	4.312005856638069E-4	8.061809076834504E-6
1.6933075168769105E-4	7.484703597554344E-5	3.399657374377528E-5	3.656497009902545E-4	7.756791405551044E-6
1.712333444032831E-4	6.034974849683973E-5	3.0396763984853975E-5	3.0341886664053984E-4	7.417648441802952E-6
1.7313593711887514E-4	5.071416343844715E-5	2.8273364030936344E-5	2.479471399421997E-4	7.368287157189358E-6
1.7503852983446718E-4	4.523524022568532E-5	2.7533545715754448E-5	2.0030528225573863E-4	7.372473602649572E-6
1.7694112255005922E-4	4.2299612034645853E-5	2.7046022028401115E-5	1.7104216821181199E-4	7.346780588499409E-6
1.7884371526565127E-4	4.141755152690866E-5	2.6921849926550233E-5	1.6147439362713286E-4	7.3320373219672655E-6
1.807463079812433E-4	4.087988284738919E-5	2.6816812596506558E-5	1.5598363096647994E-4	7.309532339389706E-6
1.8264890069683536E-4	4.072662146063506E-5	2.6825244710452085E-5	1.5543238721616327E-4	7.346780588499409E-6
1.845514934124274E-4	4.061673298862725E-5	2.6869409909692428E-5	1.5463746688371168E-4	7.3706325280266346E-6
1.8645408612801944E-4	4.071704208996651E-5	2.6920241033008314E-5	1.5463746688371168E-4	7.410736140802892E-6
1.883566788436115E-4	NaN	NaN	NaN	NaN
